parsed_city,year,num_establishments_bls,num_establishments_business_loc
st louis,2009,15386.0,9242
st louis,2010,15390.0,9445
st louis,2011,14986.0,9479
st louis,2012,15260.0,9288
st louis,2013,16477.0,9282
st louis,2014,17928.0,9155
st louis,2015,19645.0,9087
st louis,2016,20677.0,8880
st louis,2017,15659.0,8818
st louis,2018,16743.0,8859
st louis,2019,,9255
st louis,2020,,10476
